4.94E+03,4.87E+03,0.013546246
4.92E+03,4.85E+03,0.014169088
4.89E+03,4.83E+03,0.012912693
4.89E+03,4.81E+03,0.017381115
4.88E+03,4.79E+03,0.019138524
4.87E+03,4.77E+03,0.019991859
4.87E+03,4.76E+03,0.021897459
4.85E+03,4.76E+03,0.018875745
4.83E+03,4.76E+03,0.015022281
4.82E+03,4.76E+03,0.012451172
4.80E+03,4.77E+03,0.007126058
4.79E+03,4.77E+03,0.003176682
4.79E+03,4.79E+03,0.000669017
4.81E+03,4.80E+03,0.001757508
4.82E+03,4.82E+03,0.00022773
4.83E+03,4.84E+03,0.001803203
4.85E+03,4.86E+03,0.00217864
4.85E+03,4.88E+03,0.007059842
4.85E+03,4.91E+03,0.012226965
4.86E+03,4.94E+03,0.015511168
4.87E+03,4.96E+03,0.01894421
4.87E+03,4.99E+03,0.02456947
4.89E+03,5.02E+03,0.026037972
4.89E+03,5.04E+03,0.031692848
4.91E+03,5.07E+03,0.033079513
4.93E+03,5.10E+03,0.034380844
4.94E+03,5.13E+03,0.037651525
4.96E+03,5.15E+03,0.038673942
4.98E+03,5.18E+03,0.039540192
5.01E+03,5.20E+03,0.038153771
5.04E+03,5.22E+03,0.036596583
5.06E+03,5.25E+03,0.036900263
5.08E+03,5.27E+03,0.03695126
5.10E+03,5.29E+03,0.036694144
5.11E+03,5.30E+03,0.038058131
5.12E+03,5.32E+03,0.038885307
5.13E+03,5.33E+03,0.039000632
5.15E+03,5.34E+03,0.036348699
5.15E+03,5.34E+03,0.036832145
5.16E+03,5.34E+03,0.034420043
5.18E+03,5.33E+03,0.029166415
5.18E+03,5.32E+03,0.027120536
5.19E+03,5.31E+03,0.022373254
5.20E+03,5.29E+03,0.017058481
5.19E+03,5.27E+03,0.015158357
5.19E+03,5.25E+03,0.010847182
5.16E+03,5.22E+03,0.011958632
5.14E+03,5.20E+03,0.010745607
5.12E+03,5.17E+03,0.009130287
5.09E+03,5.14E+03,0.009115319
5.06E+03,5.10E+03,0.008700863
5.03E+03,5.07E+03,0.007855601
5.01E+03,5.03E+03,0.00452893
5.00E+03,4.99E+03,0.001332129
4.98E+03,4.95E+03,0.005762601
4.96E+03,4.91E+03,0.010766602
4.93E+03,4.86E+03,0.014295845
4.90E+03,4.81E+03,0.018193459
